# format: first line must contain (num_ombh2,num_lambda_G_rad), 
# other lines must contain (ombh2,lambda_G_rad,YHe) 
# Beware, omegab = 8*pi*G_6.67*rho_b*h^2/(3*H_0^2), lambda_G_mat not taken into account in this definition and lambda_G_mat = 0.95 here. We used PArthENoPE 3.0 to create this file.

50 23 

0.02602  1.096  0.24622 
0.02618  1.096  0.24628 
0.02635  1.096  0.24634 
0.02652  1.096  0.24639 
0.02668  1.096  0.24645 
0.02685  1.096  0.24651 
0.02701  1.096  0.24657 
0.02718  1.096  0.24662 
0.02734  1.096  0.24668 
0.02751  1.096  0.24673 
0.02767  1.096  0.24679 
0.02784  1.096  0.24684 
0.02800  1.096  0.24690 
0.02817  1.096  0.24695 
0.02833  1.096  0.24700 
0.02024  1.098  0.24395 
0.02040  1.098  0.24403 
0.02057  1.098  0.24411 
0.02073  1.098  0.24418 
0.02090  1.098  0.24426 
0.02106  1.098  0.24434 
0.02123  1.098  0.24441 
0.02139  1.098  0.24449 
0.02156  1.098  0.24456 
0.02172  1.098  0.24463 
0.02189  1.098  0.24471 
0.02205  1.098  0.24478 
0.02222  1.098  0.24485 
0.02239  1.098  0.24492 
0.02255  1.098  0.24499 
0.02272  1.098  0.24506 
0.02288  1.098  0.24513 
0.02305  1.098  0.24520 
0.02321  1.098  0.24526 
0.02338  1.098  0.24533 
0.02354  1.098  0.24540 
0.02371  1.098  0.24546 
0.02387  1.098  0.24553 
0.02404  1.098  0.24559 
0.02420  1.098  0.24566 
0.02437  1.098  0.24572 
0.02453  1.098  0.24578 
0.02470  1.098  0.24585 
0.02486  1.098  0.24591 
0.02503  1.098  0.24597 
0.02519  1.098  0.24603 
0.02536  1.098  0.24609 
0.02552  1.098  0.24615 
0.02569  1.098  0.24621 
0.02585  1.098  0.24627 
0.02602  1.098  0.24633 
0.02618  1.098  0.24639 
0.02635  1.098  0.24645 
0.02652  1.098  0.24650 
0.02668  1.098  0.24656 
0.02685  1.098  0.24662 
0.02701  1.098  0.24667 
0.02718  1.098  0.24673 
0.02734  1.098  0.24679 
0.02751  1.098  0.24684 
0.02767  1.098  0.24690 
0.02784  1.098  0.24695 
0.02800  1.098  0.24701 
0.02817  1.098  0.24706 
0.02833  1.098  0.24711 
0.02024  1.100  0.24406 
0.02040  1.100  0.24414 
0.02057  1.100  0.24422 
0.02073  1.100  0.24430 
0.02090  1.100  0.24437 
0.02106  1.100  0.24445 
0.02123  1.100  0.24452 
0.02139  1.100  0.24460 
0.02156  1.100  0.24467 
0.02172  1.100  0.24474 
0.02189  1.100  0.24482 
0.02205  1.100  0.24489 
0.02222  1.100  0.24496 
0.02239  1.100  0.24503 
0.02255  1.100  0.24510 
0.02272  1.100  0.24517 
0.02288  1.100  0.24524 
0.02305  1.100  0.24531 
0.02321  1.100  0.24537 
0.02338  1.100  0.24544 
0.02354  1.100  0.24551 
0.02371  1.100  0.24557 
0.02387  1.100  0.24564 
0.02404  1.100  0.24570 
0.02420  1.100  0.24577 
0.02437  1.100  0.24583 
0.02453  1.100  0.24589 
0.02470  1.100  0.24596 
0.02486  1.100  0.24602 
0.02503  1.100  0.24608 
0.02519  1.100  0.24614 
0.02536  1.100  0.24620 
0.02552  1.100  0.24626 
0.02569  1.100  0.24632 
0.02585  1.100  0.24638 
0.02602  1.100  0.24644 
0.02618  1.100  0.24650 
0.02635  1.100  0.24656 
0.02652  1.100  0.24661 
0.02668  1.100  0.24667 
0.02685  1.100  0.24673 
0.02701  1.100  0.24678 
0.02718  1.100  0.24684 
0.02734  1.100  0.24690 
0.02751  1.100  0.24695 
0.02767  1.100  0.24701 
0.02784  1.100  0.24706 
0.02800  1.100  0.24712 
0.02817  1.100  0.24717 
0.02833  1.100  0.24722 
0.02024  1.150  0.24685 
0.02040  1.150  0.24693 
0.02057  1.150  0.24700 
0.02073  1.150  0.24708 
0.02090  1.150  0.24716 
0.02106  1.150  0.24723 
0.02123  1.150  0.24731 
0.02139  1.150  0.24738 
0.02156  1.150  0.24745 
0.02172  1.150  0.24752 
0.02189  1.150  0.24760 
0.02205  1.150  0.24767 
0.02222  1.150  0.24774 
0.02238  1.150  0.24781 
0.02255  1.150  0.24788 
0.02272  1.150  0.24794 
0.02288  1.150  0.24801 
0.02305  1.150  0.24808 
0.02321  1.150  0.24815 
0.02338  1.150  0.24821 
0.02354  1.150  0.24828 
0.02371  1.150  0.24834 
0.02387  1.150  0.24841 
0.02404  1.150  0.24847 
0.02420  1.150  0.24853 
0.02437  1.150  0.24860 
0.02453  1.150  0.24866 
0.02470  1.150  0.24872 
0.02486  1.150  0.24878 
0.02503  1.150  0.24884 
0.02519  1.150  0.24891 
